MfgCode|BrandID|PartNo|CodeID|Description|LanguageCode
|JVYD|DS61885510035GB|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61885510035GB|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61885510035GB|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61885510035GB|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61885510035SMF|DES|Aodhan DS06 18X8.5 5X100 ET 35mm Silver with Machined Face|EN
|JVYD|DS61885510035SMF|LAB|Aodhan Wheels|EN
|JVYD|DS61885510035SMF|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61885510035SMF|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61885510035SMF|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61885510035SMF|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61885510035SMF|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61885510035SMF|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61885511435BZ|DES|Aodhan DS06 18X8.5 5X114.3 ET 35mm Bronze with Machined Lip|EN
|JVYD|DS61885511435BZ|LAB|Aodhan Wheels|EN
|JVYD|DS61885511435BZ|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61885511435BZ|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61885511435BZ|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61885511435BZ|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61885511435BZ|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61885511435BZ|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61885511435GB|DES|Aodhan DS06 18X8.5 5X114.3 ET 35mm Gloss Black with Gold Rivets|EN
|JVYD|DS61885511435GB|LAB|Aodhan Wheels|EN
|JVYD|DS61885511435GB|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61885511435GB|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61885511435GB|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61885511435GB|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61885511435GB|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61885511435GB|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61885511435SMF|DES|Aodhan DS06 18X8.5 5X114.3 ET 35mm Silver with Machined Face|EN
|JVYD|DS61885511435SMF|LAB|Aodhan Wheels|EN
|JVYD|DS61885511435SMF|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61885511435SMF|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61885511435SMF|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61885511435SMF|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61885511435SMF|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61885511435SMF|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61895510035BZ|DES|Aodhan DS06 18X9.5 5X100 ET 35mm Bronze with Machined Lip|EN
|JVYD|DS61895510035BZ|LAB|Aodhan Wheels|EN
|JVYD|DS61895510035BZ|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61895510035BZ|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61895510035BZ|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61895510035BZ|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61895510035BZ|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61895510035BZ|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61895510035GB|DES|Aodhan DS06 18X9.5 5X100 ET 35mm Gloss Black with Gold Rivets|EN
|JVYD|DS61895510035GB|LAB|Aodhan Wheels|EN
|JVYD|DS61895510035GB|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61895510035GB|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61895510035GB|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61895510035GB|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61895510035GB|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61895510035GB|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61895510035SMF|DES|Aodhan DS06 18X9.5 5X100 ET 35mm Silver with Machined Face|EN
|JVYD|DS61895510035SMF|LAB|Aodhan Wheels|EN
|JVYD|DS61895510035SMF|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61895510035SMF|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61895510035SMF|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61895510035SMF|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61895510035SMF|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61895510035SMF|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61895511415BZ|DES|Aodhan DS06 18X9.5 5X114.3 ET 15mm Bronze with Machined Lip|EN
|JVYD|DS61895511415BZ|LAB|Aodhan Wheels|EN
|JVYD|DS61895511415BZ|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61895511415BZ|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61895511415BZ|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61895511415BZ|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61895511415BZ|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61895511415BZ|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61895511415GB|DES|Aodhan DS06 18X9.5 5X114.3 ET 15mm Gloss Black with Gold Rivets|EN
|JVYD|DS61895511415GB|LAB|Aodhan Wheels|EN
|JVYD|DS61895511415GB|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61895511415GB|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61895511415GB|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61895511415GB|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61895511415GB|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61895511415GB|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61895511415SMF|DES|Aodhan DS06 18X9.5 5X114.3 ET 15mm Silver with Machined Face|EN
|JVYD|DS61895511415SMF|LAB|Aodhan Wheels|EN
|JVYD|DS61895511415SMF|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61895511415SMF|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61895511415SMF|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61895511415SMF|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61895511415SMF|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61895511415SMF|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61895511422BZ|DES|Aodhan DS06 18X9.5 5X114.3 ET 22mm Bronze with Machined Lip|EN
|JVYD|DS61895511422BZ|LAB|Aodhan Wheels|EN
|JVYD|DS61895511422BZ|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61895511422BZ|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61895511422BZ|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61895511422BZ|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61895511422BZ|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61895511422BZ|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61895511422GB|DES|Aodhan DS06 18X9.5 5X114.3 ET 22mm Gloss Black with Gold Rivets|EN
|JVYD|DS61895511422GB|LAB|Aodhan Wheels|EN
|JVYD|DS61895511422GB|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61895511422GB|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61895511422GB|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61895511422GB|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61895511422GB|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61895511422GB|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61895511422SMF|DES|Aodhan DS06 18X9.5 5X114.3 ET 22mm Silver with Machined Face|EN
|JVYD|DS61895511422SMF|LAB|Aodhan Wheels|EN
|JVYD|DS61895511422SMF|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61895511422SMF|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61895511422SMF|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61895511422SMF|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61895511422SMF|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61895511422SMF|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61895511430BZ|DES|Aodhan DS06 18X9.5 5X114.3 ET 30mm Bronze with Machined Lip|EN
|JVYD|DS61895511430BZ|LAB|Aodhan Wheels|EN
|JVYD|DS61895511430BZ|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61895511430BZ|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61895511430BZ|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61895511430BZ|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61895511430BZ|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61895511430BZ|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61895511430GB|DES|Aodhan DS06 18X9.5 5X114.3 ET 30mm Gloss Black with Gold Rivets|EN
|JVYD|DS61895511430GB|LAB|Aodhan Wheels|EN
|JVYD|DS61895511430GB|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61895511430GB|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61895511430GB|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61895511430GB|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61895511430GB|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61895511430GB|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61895511430SMF|DES|Aodhan DS06 18X9.5 5X114.3 ET 30mm Silver with Machined Face|EN
|JVYD|DS61895511430SMF|LAB|Aodhan Wheels|EN
|JVYD|DS61895511430SMF|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61895511430SMF|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61895511430SMF|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61895511430SMF|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61895511430SMF|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61895511430SMF|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61911511415BZ|DES|Aodhan DS06 19X11 5X114.3 ET 15mm Bronze with Machined Lip|EN
|JVYD|DS61911511415BZ|LAB|Aodhan Wheels|EN
|JVYD|DS61911511415BZ|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61911511415BZ|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61911511415BZ|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61911511415BZ|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61911511415BZ|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61911511415BZ|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61911511415GB|DES|Aodhan DS06 19X11 5X114.3 ET 15mm Gloss Black with Gold Rivets|EN
|JVYD|DS61911511415GB|LAB|Aodhan Wheels|EN
|JVYD|DS61911511415GB|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61911511415GB|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61911511415GB|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61911511415GB|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61911511415GB|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61911511415GB|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61911511415SMF|DES|Aodhan DS06 19X11 5X114.3 ET 15mm Silver with Machined Face|EN
|JVYD|DS61911511415SMF|LAB|Aodhan Wheels|EN
|JVYD|DS61911511415SMF|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61911511415SMF|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61911511415SMF|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61911511415SMF|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61911511415SMF|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61911511415SMF|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61911511422BZ|DES|Aodhan DS06 19X11 5X114.3 ET 22mm Bronze with Machined Lip|EN
|JVYD|DS61911511422BZ|LAB|Aodhan Wheels|EN
|JVYD|DS61911511422BZ|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61911511422BZ|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61911511422BZ|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61911511422BZ|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61911511422BZ|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61911511422BZ|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61911511422GB|DES|Aodhan DS06 19X11 5X114.3 ET 22mm Gloss Black with Gold Rivets|EN
|JVYD|DS61911511422GB|LAB|Aodhan Wheels|EN
|JVYD|DS61911511422GB|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61911511422GB|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61911511422GB|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61911511422GB|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61911511422GB|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61911511422GB|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61911511422SMF|DES|Aodhan DS06 19X11 5X114.3 ET 22mm Silver with Machined Face|EN
|JVYD|DS61911511422SMF|LAB|Aodhan Wheels|EN
|JVYD|DS61911511422SMF|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
